TimeStamp;X;Y
02.09.2014 13:04:22,866;596218;13122
02.09.2014 13:04:23,368;596100;12308
02.09.2014 13:04:23,896;595900;12389
02.09.2014 13:04:24,393;596218;12377
02.09.2014 13:04:24,915;595800;12377
02.09.2014 13:04:25,451;596112;12377
02.09.2014 13:04:25,943;595931;12377
02.09.2014 13:04:26,478;595487;12377
02.09.2014 13:04:26,956;596125;12377
02.09.2014 13:04:27,490;596100;12377
02.09.2014 13:04:27,966;596100;12377
02.09.2014 13:04:28,518;595906;12377
02.09.2014 13:04:28,982;595862;12377
02.09.2014 13:04:29,489;596400;12377
02.09.2014 13:04:29,993;596175;12377
02.09.2014 13:04:30,515;595918;12377
02.09.2014 13:04:31,010;596043;12377
02.09.2014 13:04:31,519;596287;12377
02.09.2014 13:04:32,024;596318;12377
02.09.2014 13:04:32,538;596081;12377
02.09.2014 13:04:33,041;595687;12377
02.09.2014 13:04:33,550;595787;12377
02.09.2014 13:04:34,051;596043;12377
02.09.2014 13:04:34,563;595762;12377
02.09.2014 13:04:35,071;596118;12377
02.09.2014 13:04:35,580;596162;12377
02.09.2014 13:04:36,083;596100;12377
02.09.2014 13:04:36,591;595993;12377
02.09.2014 13:04:37,113;595918;12377
02.09.2014 13:04:37,602;596025;12377
02.09.2014 13:04:38,126;595862;12377
02.09.2014 13:04:38,619;595762;12377
02.09.2014 13:04:39,130;595881;12377
02.09.2014 13:04:39,633;596100;12377
02.09.2014 13:04:40,148;595850;12377
02.09.2014 13:04:40,652;596425;12377
02.09.2014 13:04:41,160;596431;12377
02.09.2014 13:04:41,663;596100;12377
02.09.2014 13:04:42,185;595850;12377
02.09.2014 13:04:42,675;596462;12377
02.09.2014 13:04:43,194;596106;12377
02.09.2014 13:04:43,692;595987;12377
02.09.2014 13:04:44,204;595993;12377
02.09.2014 13:04:44,701;595400;12377
02.09.2014 13:04:45,218;595881;12377
02.09.2014 13:04:45,727;595700;12377
02.09.2014 13:04:46,238;596075;12377
02.09.2014 13:04:46,736;596031;12377
02.09.2014 13:04:47,253;595987;12377
02.09.2014 13:04:47,743;595900;12377
02.09.2014 13:04:48,258;596050;12377
02.09.2014 13:04:48,766;595987;11941
02.09.2014 13:04:49,276;586743;28895
02.09.2014 13:04:49,771;587225;130040
02.09.2014 13:04:50,297;587700;342726
02.09.2014 13:04:50,793;588087;642558
02.09.2014 13:04:51,303;588000;915302
02.09.2014 13:04:51,799;588650;1105860
02.09.2014 13:04:52,328;587600;1212470
02.09.2014 13:04:52,819;587581;1220680
02.09.2014 13:04:53,334;588231;1220511
02.09.2014 13:04:53,830;588212;1220476
02.09.2014 13:04:54,348;587656;1220476
02.09.2014 13:04:54,847;587412;1220476
02.09.2014 13:04:55,365;587912;1220476
02.09.2014 13:04:55,869;588006;1220476
02.09.2014 13:04:56,369;587912;1220476
02.09.2014 13:04:56,874;587743;1220476
02.09.2014 13:04:57,398;587900;1220476
02.09.2014 13:04:57,881;587881;1220476
02.09.2014 13:04:58,408;587975;1220476
02.09.2014 13:04:58,903;588325;1220476
02.09.2014 13:04:59,422;587962;1219901
02.09.2014 13:04:59,918;588550;1253488
02.09.2014 13:05:00,433;587787;1259784
02.09.2014 13:05:00,929;588300;1263500
02.09.2014 13:05:01,440;587575;1298593
02.09.2014 13:05:01,948;588100;1340325
02.09.2014 13:05:02,465;588012;1340569
02.09.2014 13:05:02,954;588131;1340529
02.09.2014 13:05:03,470;588118;1340529
02.09.2014 13:05:03,976;588231;1340529
02.09.2014 13:05:04,488;588237;1340529
02.09.2014 13:05:04,993;588018;1340529
02.09.2014 13:05:05,498;588406;1340529
02.09.2014 13:05:06,005;588093;1340529
02.09.2014 13:05:06,520;588418;1340529
02.09.2014 13:05:07,014;588100;1340529
02.09.2014 13:05:07,532;588368;1340529
02.09.2014 13:05:08,046;588106;1340529
02.09.2014 13:05:08,541;588006;1340529
02.09.2014 13:05:09,050;588100;1340529
02.09.2014 13:05:09,558;588312;1340529
02.09.2014 13:05:10,073;588625;1340529
02.09.2014 13:05:10,569;588087;1340529
02.09.2014 13:05:11,079;587975;1340529
02.09.2014 13:05:11,592;587993;1339686
02.09.2014 13:05:12,103;652775;1326465
02.09.2014 13:05:12,598;815931;1295156
02.09.2014 13:05:13,110;1102662;1261604
02.09.2014 13:05:13,618;1467493;1228209
02.09.2014 13:05:14,129;1948087;1194819
02.09.2014 13:05:14,624;2392700;1163994
02.09.2014 13:05:15,143;2872800;1130639
02.09.2014 13:05:15,639;3353881;1097441
02.09.2014 13:05:16,156;3797931;1064238
02.09.2014 13:05:16,650;4240075;1033593
02.09.2014 13:05:17,168;4720456;1000581
02.09.2014 13:05:17,677;5201556;967616
02.09.2014 13:05:18,186;5680062;934627
02.09.2014 13:05:18,680;6123625;904273
02.09.2014 13:05:19,192;6566193;871465
02.09.2014 13:05:19,703;7046712;838790
02.09.2014 13:05:20,212;7490237;808697
02.09.2014 13:05:20,709;7968818;776122
02.09.2014 13:05:21,233;8449550;743674
02.09.2014 13:05:21,728;8893656;713790
02.09.2014 13:05:22,244;9371868;681377
02.09.2014 13:05:22,739;9815837;649156
02.09.2014 13:05:23,250;10258656;619587
02.09.2014 13:05:23,757;10738362;587627
02.09.2014 13:05:24,278;11218962;555767
02.09.2014 13:05:24,764;11660912;526406
02.09.2014 13:05:25,279;12141237;494726
02.09.2014 13:05:25,786;12622118;463197
02.09.2014 13:05:26,296;13064043;431970
02.09.2014 13:05:26,792;13507300;403273
02.09.2014 13:05:27,320;13988650;372279
02.09.2014 13:05:27,817;14466087;341534
02.09.2014 13:05:28,327;14910100;313377
02.09.2014 13:05:28,824;15391481;283191
02.09.2014 13:05:29,334;15833556;253401
02.09.2014 13:05:29,845;16291693;224046
02.09.2014 13:05:30,357;16609087;197273
02.09.2014 13:05:30,851;16841931;165168
02.09.2014 13:05:31,366;16956837;129953
02.09.2014 13:05:31,868;16975131;129784
02.09.2014 13:05:32,380;16976000;129877
02.09.2014 13:05:32,888;16974731;129877
02.09.2014 13:05:33,424;16974175;129877
02.09.2014 13:05:33,900;16974187;129877
02.09.2014 13:05:34,457;16973881;129877
02.09.2014 13:05:34,932;16973887;129877
02.09.2014 13:05:35,487;16974006;129877
02.09.2014 13:05:35,959;16973906;129877
02.09.2014 13:05:36,504;16973906;129877
02.09.2014 13:05:36,984;16974000;129877
02.09.2014 13:05:37,528;16973906;129877
02.09.2014 13:05:37,991;16973900;129877
02.09.2014 13:05:38,497;16973900;129877
02.09.2014 13:05:39,018;16973900;129877
02.09.2014 13:05:39,528;16973793;129877
02.09.2014 13:05:40,023;16973912;129877
02.09.2014 13:05:40,536;16973800;129877
02.09.2014 13:05:41,047;16973781;129877
02.09.2014 13:05:41,549;16973787;129877
02.09.2014 13:05:42,061;16973900;129877
02.09.2014 13:05:42,580;16973900;129877
02.09.2014 13:05:43,091;16974006;128877
02.09.2014 13:05:43,620;16973900;92151
02.09.2014 13:05:44,118;16973800;63645
02.09.2014 13:05:44,632;16973900;57686
02.09.2014 13:05:45,143;16973887;53837
02.09.2014 13:05:45,647;16974525;20831
02.09.2014 13:05:46,148;16974281;20639
02.09.2014 13:05:46,652;16974300;20761
02.09.2014 13:05:47,165;16974356;20750
02.09.2014 13:05:47,664;16974393;20750
02.09.2014 13:05:48,184;16974400;20750
02.09.2014 13:05:48,688;16974362;20750
02.09.2014 13:05:49,189;16974406;20750
02.09.2014 13:05:49,694;16974387;20750
02.09.2014 13:05:50,212;16974393;20750
02.09.2014 13:05:50,718;16974381;20750
02.09.2014 13:05:51,232;16974400;20750
02.09.2014 13:05:51,727;16974293;20750
02.09.2014 13:05:52,229;16974400;20750
02.09.2014 13:05:52,749;16974400;20750
02.09.2014 13:05:53,257;16974393;20750
02.09.2014 13:05:53,759;16974312;20750
02.09.2014 13:05:54,257;16974400;20750
02.09.2014 13:05:54,765;16938506;28715
02.09.2014 13:05:55,281;16785506;91063
02.09.2014 13:05:55,777;16544493;158180
02.09.2014 13:05:56,299;16173381;236308
02.09.2014 13:05:56,793;15736750;303116
02.09.2014 13:05:57,308;15258056;375511
02.09.2014 13:05:57,798;14813312;442261
02.09.2014 13:05:58,326;14332868;520127
02.09.2014 13:05:58,822;13890106;586895
02.09.2014 13:05:59,333;13408450;659034
02.09.2014 13:05:59,843;12930162;731058
02.09.2014 13:06:00,352;12487987;797563
02.09.2014 13:06:00,847;12043068;869529
02.09.2014 13:06:01,358;11561968;935784
02.09.2014 13:06:01,863;11082900;1007581
02.09.2014 13:06:02,380;10639662;1079238
02.09.2014 13:06:02,886;10160037;1150709
02.09.2014 13:06:03,396;9680018;1222098
02.09.2014 13:06:03,899;9236500;1287970
02.09.2014 13:06:04,430;8757293;1364703
02.09.2014 13:06:04,930;8313337;1430220
02.09.2014 13:06:05,458;7797106;1506627
02.09.2014 13:06:05,968;7354493;1571750
02.09.2014 13:06:06,468;6910556;1636802
02.09.2014 13:06:06,979;6431775;1707151
02.09.2014 13:06:07,485;5950656;1777168
02.09.2014 13:06:07,994;5507306;1847017
02.09.2014 13:06:08,488;5066131;1911011
02.09.2014 13:06:09,017;4657737;1979500
02.09.2014 13:06:09,505;4367300;2076000
02.09.2014 13:06:10,019;4202287;2159819
02.09.2014 13:06:10,532;4133256;2168151
02.09.2014 13:06:11,044;4135237;2168000
02.09.2014 13:06:11,554;4135787;2167965
02.09.2014 13:06:12,067;4135825;2167965
02.09.2014 13:06:12,579;4136312;2167965
02.09.2014 13:06:13,089;4136706;2167965
02.09.2014 13:06:13,617;4136787;2167965
02.09.2014 13:06:14,127;4137000;2167965
02.09.2014 13:06:14,628;4137000;2167965
02.09.2014 13:06:15,139;4136993;2167965
02.09.2014 13:06:15,644;4136993;2167965
02.09.2014 13:06:16,154;4137000;2167965
02.09.2014 13:06:16,649;4137000;2167965
02.09.2014 13:06:17,159;4136887;2167005
02.09.2014 13:06:17,671;4137000;2196715
02.09.2014 13:06:18,191;4136993;2207761
02.09.2014 13:06:18,686;4136993;2210947
02.09.2014 13:06:19,197;4136881;2245197
02.09.2014 13:06:19,701;4137106;2278017
02.09.2014 13:06:20,211;4137100;2278011
02.09.2014 13:06:20,710;4137100;2278000
02.09.2014 13:06:21,222;4137093;2278000
02.09.2014 13:06:21,729;4137000;2278000
02.09.2014 13:06:22,228;4137093;2278000
02.09.2014 13:06:22,739;4136993;2278000
02.09.2014 13:06:23,250;4137112;2278000
02.09.2014 13:06:23,757;4137025;2278000
02.09.2014 13:06:24,267;4137106;2278000
02.09.2014 13:06:24,773;4136993;2278000
02.09.2014 13:06:25,278;4136987;2278000
02.09.2014 13:06:25,784;4137100;2278000
02.09.2014 13:06:26,297;4136987;2278000
02.09.2014 13:06:26,791;4137093;2278000
02.09.2014 13:06:27,302;4136981;2278000
02.09.2014 13:06:27,797;4137106;2278000
02.09.2014 13:06:28,326;4136987;2278000
02.09.2014 13:06:28,819;4137006;2278000
02.09.2014 13:06:29,333;4137100;2278000
02.09.2014 13:06:29,844;4134325;2276947
02.09.2014 13:06:30,355;4046156;2314500
02.09.2014 13:06:30,848;3843312;2442343
02.09.2014 13:06:31,360;3554406;2683895
02.09.2014 13:06:31,866;3167743;2967656
02.09.2014 13:06:32,375;2683493;3300453
02.09.2014 13:06:32,870;2241700;3585779
02.09.2014 13:06:33,397;1723125;3894877
02.09.2014 13:06:33,893;1296600;4180093
02.09.2014 13:06:34,403;950837;4435023
02.09.2014 13:06:34,922;731556;4580023
02.09.2014 13:06:35,427;605287;4619110
02.09.2014 13:06:35,924;584662;4619011
02.09.2014 13:06:36,438;585187;4619011
02.09.2014 13:06:36,932;587781;4619000
02.09.2014 13:06:37,444;586993;4619000
02.09.2014 13:06:37,955;587656;4619000
02.09.2014 13:06:38,466;587887;4619000
02.09.2014 13:06:38,974;587968;4619000
02.09.2014 13:06:39,469;588200;4619000
02.09.2014 13:06:39,976;588025;4619000
02.09.2014 13:06:40,492;587475;4619000
02.09.2014 13:06:41,002;587800;4619000
02.09.2014 13:06:41,497;588162;4619000
02.09.2014 13:06:42,008;588112;4619000
02.09.2014 13:06:42,519;587712;4619000
02.09.2014 13:06:43,033;587862;4619000
02.09.2014 13:06:43,539;587812;4618383
02.09.2014 13:06:44,038;588243;4605697
02.09.2014 13:06:44,598;588131;4544604
02.09.2014 13:06:45,062;587912;4539982
02.09.2014 13:06:45,604;587962;4533994
02.09.2014 13:06:46,077;588018;4510250
02.09.2014 13:06:46,571;587787;4498726
02.09.2014 13:06:47,092;587875;4499139
02.09.2014 13:06:47,594;587793;4498761
02.09.2014 13:06:48,103;588081;4498761
02.09.2014 13:06:48,597;588006;4498761
02.09.2014 13:06:49,108;588000;4498761
02.09.2014 13:06:49,632;587731;4498761
02.09.2014 13:06:50,131;587587;4498761
02.09.2014 13:06:50,629;588250;4498761
02.09.2014 13:06:51,142;587662;4498761
02.09.2014 13:06:51,638;588000;4498761
02.09.2014 13:06:52,153;587937;4498761
02.09.2014 13:06:52,657;587931;4498761
02.09.2014 13:06:53,168;587975;4498761
02.09.2014 13:06:53,674;624750;4492936
02.09.2014 13:06:54,184;776787;4395750
02.09.2014 13:06:54,699;1019275;4251773
02.09.2014 13:06:55,206;1391843;4093500
02.09.2014 13:06:55,707;1827062;3946087
02.09.2014 13:06:56,210;2270718;3786738
02.09.2014 13:06:56,722;2752162;3627215
02.09.2014 13:06:57,227;3233118;3467877
02.09.2014 13:06:57,721;3676956;3320802
02.09.2014 13:06:58,247;4155856;3161488
02.09.2014 13:06:58,757;4637118;3002145
02.09.2014 13:06:59,273;5080693;2842883
02.09.2014 13:06:59,784;5558918;2683697
02.09.2014 13:07:00,299;6039937;2524877
02.09.2014 13:07:00,809;6482906;2378430
02.09.2014 13:07:01,322;6961962;2219744
02.09.2014 13:07:01,832;7442975;2060895
02.09.2014 13:07:02,339;7922018;1914191
02.09.2014 13:07:02,847;8364631;1755319
02.09.2014 13:07:03,342;8808712;1597063
02.09.2014 13:07:03,852;9288268;1439040
02.09.2014 13:07:04,366;9731512;1293331
02.09.2014 13:07:04,873;10211481;1135424
02.09.2014 13:07:05,384;10691237;977354
02.09.2014 13:07:05,899;11134456;831377
02.09.2014 13:07:06,408;11614275;661494
02.09.2014 13:07:06,938;12089968;491587
02.09.2014 13:07:07,437;12443531;266395
02.09.2014 13:07:07,949;12716456;88563
02.09.2014 13:07:08,463;12873187;18406
02.09.2014 13:07:08,961;12915981;16779
02.09.2014 13:07:09,482;12915100;16906
02.09.2014 13:07:09,977;12913118;16895
02.09.2014 13:07:10,485;12912925;16895
02.09.2014 13:07:10,980;12912418;16895
02.09.2014 13:07:11,506;12912093;16895
02.09.2014 13:07:12,000;12911993;16895
02.09.2014 13:07:12,511;12911881;16895
02.09.2014 13:07:13,028;12912156;16895
02.09.2014 13:07:13,539;12912200;16895
02.09.2014 13:07:14,065;12912106;16895
02.09.2014 13:07:14,576;12912000;16895
02.09.2014 13:07:15,092;12911512;16895
02.09.2014 13:07:15,603;12912006;16895
02.09.2014 13:07:16,108;12911693;28319
02.09.2014 13:07:16,625;12911168;53656
02.09.2014 13:07:17,130;12911081;59674
02.09.2014 13:07:17,630;12911400;68970
02.09.2014 13:07:18,135;12911687;130563
02.09.2014 13:07:18,646;12911300;137087
02.09.2014 13:07:19,169;12911650;136744
02.09.2014 13:07:19,657;12911093;136744
02.09.2014 13:07:20,163;12911200;136744
02.09.2014 13:07:20,692;12911375;136744
02.09.2014 13:07:21,184;12911431;136744
02.09.2014 13:07:21,695;12911531;136744
02.09.2014 13:07:22,189;12911400;136744
02.09.2014 13:07:22,704;12911193;136744
02.09.2014 13:07:23,206;12911512;136744
02.09.2014 13:07:23,719;12911012;136744
02.09.2014 13:07:24,216;12911400;136744
02.09.2014 13:07:24,732;12911168;136744
02.09.2014 13:07:25,229;12911293;136744
02.09.2014 13:07:25,746;12911425;136744
02.09.2014 13:07:26,239;12911187;136744
02.09.2014 13:07:26,767;12911118;136744
02.09.2014 13:07:27,276;12911331;136744
02.09.2014 13:07:27,776;12911393;136744
02.09.2014 13:07:28,280;12911612;136744
02.09.2014 13:07:28,780;12911175;136744
02.09.2014 13:07:29,292;12919300;135482
02.09.2014 13:07:29,804;13031806;186383
02.09.2014 13:07:30,298;13236906;343843
02.09.2014 13:07:30,811;13537931;607982
02.09.2014 13:07:31,324;13973906;916441
02.09.2014 13:07:31,837;14456250;1201802
02.09.2014 13:07:32,332;14902237;1510901
02.09.2014 13:07:32,843;15383100;1796186
02.09.2014 13:07:33,339;15825243;2105255
02.09.2014 13:07:33,850;16258343;2414377
02.09.2014 13:07:34,356;16614950;2723441
02.09.2014 13:07:34,872;16856043;3008761
02.09.2014 13:07:35,383;16978950;3317848
02.09.2014 13:07:35,900;17004837;3626930
02.09.2014 13:07:36,409;17005025;3912232
02.09.2014 13:07:36,927;17001993;4243697
02.09.2014 13:07:37,439;17002700;4470209
02.09.2014 13:07:37,951;17002100;4581424
02.09.2014 13:07:38,461;17002200;4605122
02.09.2014 13:07:38,967;17002393;4605000
02.09.2014 13:07:39,477;17002118;4605017
02.09.2014 13:07:39,972;17002287;4605011
02.09.2014 13:07:40,485;17002443;4605011
02.09.2014 13:07:40,988;17002175;4605011
02.09.2014 13:07:41,500;17002300;4605011
02.09.2014 13:07:42,005;17002400;4605011
02.09.2014 13:07:42,518;17002193;4605011
02.09.2014 13:07:43,028;17002181;4605011
02.09.2014 13:07:43,528;17002300;4605011
02.09.2014 13:07:44,041;17002250;4605011
02.09.2014 13:07:44,544;17002300;4605011
02.09.2014 13:07:45,055;17002300;4605011
02.09.2014 13:07:45,567;17002400;4605011
02.09.2014 13:07:46,078;17002300;4605011
02.09.2014 13:07:46,573;17002300;4605011
02.09.2014 13:07:47,083;17002300;4597872
02.09.2014 13:07:47,578;17002200;4544424
02.09.2014 13:07:48,104;17002406;4526755
02.09.2014 13:07:48,600;17002300;4521279
02.09.2014 13:07:49,109;17002193;4512720
02.09.2014 13:07:49,618;17002200;4484755
02.09.2014 13:07:50,127;17002281;4485162
02.09.2014 13:07:50,621;17002300;4485180
02.09.2014 13:07:51,146;17002200;4485191
02.09.2014 13:07:51,643;17002300;4485191
02.09.2014 13:07:52,174;17002300;4485191
02.09.2014 13:07:52,685;17002300;4485191
02.09.2014 13:07:53,171;17002400;4485191
02.09.2014 13:07:53,716;17002300;4485191
02.09.2014 13:07:54,179;17002300;4485191
02.09.2014 13:07:54,722;17002300;4485191
02.09.2014 13:07:55,187;17002300;4485191
02.09.2014 13:07:55,739;17002300;4485191
02.09.2014 13:07:56,209;17002300;4485191
02.09.2014 13:07:56,706;16995150;4484290
02.09.2014 13:07:57,234;16973018;4443750
02.09.2014 13:07:57,729;16971087;4297174
02.09.2014 13:07:58,243;16972725;4043284
02.09.2014 13:07:58,737;16974800;3758709
02.09.2014 13:07:59,247;16973200;3473430
02.09.2014 13:07:59,760;16973687;3164354
02.09.2014 13:08:00,264;16973981;2855255
02.09.2014 13:08:00,775;16973768;2546180
02.09.2014 13:08:01,285;16973887;2237093
02.09.2014 13:08:01,780;16974000;1951761
02.09.2014 13:08:02,289;16974100;1642686
02.09.2014 13:08:02,800;16974025;1333587
02.09.2014 13:08:03,310;16974100;1048284
02.09.2014 13:08:03,819;16974200;715430
02.09.2014 13:08:04,329;16974225;430761
02.09.2014 13:08:04,823;16974200;198656
02.09.2014 13:08:05,333;16974112;56540
02.09.2014 13:08:05,845;16974300;19656
02.09.2014 13:08:06,355;16974075;19883
02.09.2014 13:08:06,849;16974218;19924
02.09.2014 13:08:07,360;16974306;19947
02.09.2014 13:08:07,872;16974406;19947
02.09.2014 13:08:08,382;16974393;19947
02.09.2014 13:08:08,886;16974193;19947
02.09.2014 13:08:09,396;16974300;19947
02.09.2014 13:08:09,891;16974193;19947
02.09.2014 13:08:10,400;16974193;19947
02.09.2014 13:08:10,911;16974293;19947
02.09.2014 13:08:11,423;16974293;19947
02.09.2014 13:08:11,917;16974300;19947
02.09.2014 13:08:12,428;16974193;19947
02.09.2014 13:08:12,944;16974193;19947
02.09.2014 13:08:13,447;16974168;19947
02.09.2014 13:08:13,954;16974293;19947
02.09.2014 13:08:14,463;16974325;20116
02.09.2014 13:08:14,980;16974093;54616
02.09.2014 13:08:15,468;16974093;60616
02.09.2014 13:08:15,986;16974187;71040
02.09.2014 13:08:16,491;16974256;125436
02.09.2014 13:08:17,003;16974100;130069
02.09.2014 13:08:17,509;16974193;129982
02.09.2014 13:08:18,031;16974200;130000
02.09.2014 13:08:18,536;16974300;129988
02.09.2014 13:08:19,052;16974087;129988
02.09.2014 13:08:19,564;16974293;129988
02.09.2014 13:08:20,086;16974206;129988
02.09.2014 13:08:20,592;16974200;129988
02.09.2014 13:08:21,087;16974293;129988
02.09.2014 13:08:21,616;16974062;129988
02.09.2014 13:08:22,108;16974318;129988
02.09.2014 13:08:22,623;16974168;129988
02.09.2014 13:08:23,129;16974200;129988
02.09.2014 13:08:23,628;16974300;129988
02.09.2014 13:08:24,139;16974306;129988
02.09.2014 13:08:24,649;16974187;129988
02.09.2014 13:08:25,155;16974281;129988
02.09.2014 13:08:25,666;16974193;129988
02.09.2014 13:08:26,160;16974287;129988
02.09.2014 13:08:26,679;16974306;129988
02.09.2014 13:08:27,183;16974300;129988
02.09.2014 13:08:27,696;16974206;129988
02.09.2014 13:08:28,190;16974300;129988
02.09.2014 13:08:28,702;16974300;129988
02.09.2014 13:08:29,217;16974181;129988
02.09.2014 13:08:29,720;16974300;129988
02.09.2014 13:08:30,226;16974325;129988
02.09.2014 13:08:30,727;16940725;129197
02.09.2014 13:08:31,236;16789375;131331
02.09.2014 13:08:31,759;16524962;132029
02.09.2014 13:08:32,266;16179087;132029
02.09.2014 13:08:32,765;15706631;132017
02.09.2014 13:08:33,259;15265937;132017
02.09.2014 13:08:33,771;14820487;132017
